"sample_name","y","phat","method_name","dataset"
"subject180",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject184",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject187",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject190",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject196",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject197",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject209",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject212",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject215",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject222",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject224",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject230",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject236",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject237",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject242",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject247",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject249",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject250",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject257",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject261",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject263",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject267",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject269",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject273",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject274",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject278",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject279",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject280",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject281",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject282",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject284",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject285",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject291",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject297",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject298",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject301",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject302",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject303",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject304",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject307",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject308",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject310",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject312",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject313",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject322",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject324",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject334",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject336",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject343",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject347",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject353",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject354",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject356",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject357",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject358",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject361",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject365",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject375",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject377",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject378",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject382",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject384",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject389",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject393",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject402",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject403",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject408",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject409",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject410",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject411",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject413",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject416",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject420",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject421",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject422",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject424",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject425",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject429",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject438",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject451",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject454",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject461",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject469",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject475",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject478",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject486",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject490",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject491",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject492",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject497",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject500",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"10091310",0,1,"demo_logit","GSE71669"
"10093410",0,0,"demo_logit","GSE71669"
"30107713",1,0,"demo_logit","GSE71669"
"30107012",1,1,"demo_logit","GSE71669"
"30105711",0,1,"demo_logit","GSE71669"
"10092810",0,0.726,"demo_logit","GSE71669"
"30106516",0,1,"demo_logit","GSE71669"
"10092010",1,0,"demo_logit","GSE71669"
"30106815",0,0,"demo_logit","GSE71669"
"30105412",0,1,"demo_logit","GSE71669"
"10094310",1,0,"demo_logit","GSE71669"
"10091910",1,1,"demo_logit","GSE71669"
"10091710",1,1,"demo_logit","GSE71669"
"10093110",0,1,"demo_logit","GSE71669"
"30107919",1,1,"demo_logit","GSE71669"
"10093510",0,0,"demo_logit","GSE71669"
"subject1",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject2",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject9",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject10",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject12",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject13",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject21",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject27",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject29",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject41",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject43",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject46",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject47",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject48",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject53",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject54",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject56",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject57",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject63",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject66",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject77",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject79",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject83",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject86",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject88",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject89",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject94",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject96",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject100",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject104",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject105",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject109",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject110",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject118",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject121",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject122",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject124",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject127",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject130",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject131",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject133",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject135",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject139",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject143",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject145",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject146",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject148",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject149",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject150",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject151",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject154",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject162",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject164",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject165",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject167",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject169",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject172",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject179",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject181",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject183",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject190",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject192",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject197",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject203",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject205",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject217",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject223",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject225",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject233",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject234",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject236",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject241",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject244",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject248",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject255",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject256",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject257",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject263",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject271",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject275",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject278",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject279",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject282",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject283",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject287",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject288",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject291",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject292",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject293",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject294",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject298",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject306",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject309",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject310",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject311",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject312",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject313",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject314",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject320",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject322",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject323",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject328",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject329",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject335",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject336",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject343",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject345",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject350",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject352",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject366",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject367",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject372",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject373",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject375",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject379",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject382",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject387",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject388",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject389",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject394",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject397",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject400",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject404",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject408",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject410",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject415",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject417",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject418",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject421",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject425",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject427",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject430",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject432",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject434",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject436",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject440",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject444",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject448",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject458",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject462",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject466",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject472",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject476",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject483",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject485",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject488",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject489",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject492",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject496",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject500",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-def_corr-0"
"subject2",0,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject3",1,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject5",0,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject9",0,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject13",0,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject14",0,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject18",1,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject20",0,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject22",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject29",0,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject35",1,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject36",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject39",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject44",1,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject48",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject57",1,0.22,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject58",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject61",0,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject63",0,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject64",1,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject65",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject66",0,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject69",1,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject73",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject76",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject83",0,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject85",1,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject87",0,0.998,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject93",0,1,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject97",0,0,"demo_logit","sim-data_n-100_effect-2_sigma-indep_corr-0"
"subject3",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject18",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject21",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject22",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject23",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject26",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject28",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject29",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject33",0,0,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject34",1,1,"demo_logit","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
